ucsc,hgnc_symbol
uc063opr.1,PTK7
uc063ops.1,PTK7
uc063opt.1,PTK7
uc063opu.1,PTK7
uc063opv.1,PTK7
uc063opw.1,PTK7
uc063opx.1,PTK7
uc063opy.1,PTK7
uc063opz.1,PTK7
uc063oqa.1,PTK7
uc063oqb.1,PTK7
uc063oqc.1,PTK7
uc063oqd.1,PTK7
uc063oqe.1,CUL9
uc063oqf.1,CUL9
uc063oqg.1,CUL9
uc063oqh.1,CUL9
uc063oqi.1,CUL9
uc063oqj.1,CUL9
uc063oqk.1,CUL9
uc063oql.1,CUL9
uc063oqm.1,
uc063oqn.1,CUL9
uc063oqo.1,CUL9
uc063oqp.1,CUL9
uc063oqq.1,CUL9
uc063oqr.1,CUL9
uc063oqs.1,DNPH1
uc063oqt.1,DNPH1
uc063oqu.1,SLC22A7
uc063oqv.1,SLC22A7
uc063oqw.1,SLC22A7
uc063oqx.1,SLC22A7
uc063oqy.1,SLC22A7
uc063oqz.1,SLC22A7
uc063ora.1,CRIP3
uc063orb.1,SLC22A7
uc063orc.1,CRIP3
uc063ord.1,CRIP3
uc063ore.1,CRIP3
uc063orf.1,ZNF318
uc063org.1,CRIP3
uc063orh.1,ZNF318
uc063ori.1,ABCC10
uc063orj.1,ABCC10
uc063ork.1,ABCC10
uc063orl.1,ABCC10
uc063orm.1,ABCC10
uc063orn.1,ABCC10
uc063oro.1,ABCC10
uc063orp.1,ABCC10
uc063orq.1,DLK2
uc063orr.1,RNU6-1113P
uc063ors.1,TJAP1
uc063ort.1,TJAP1
uc063oru.1,TJAP1
uc063orv.1,TJAP1
uc063orw.1,TJAP1
uc063orx.1,TJAP1
uc063ory.1,TJAP1
uc063orz.1,TJAP1
uc063osa.1,TJAP1
uc063osb.1,TJAP1
uc063osc.1,POLR1C
uc063osd.1,YIPF3
uc063ose.1,YIPF3
uc063osf.1,YIPF3
uc063osg.1,YIPF3
uc063osh.1,YIPF3
uc063osi.1,YIPF3
uc063osj.1,YIPF3
uc063osk.1,YIPF3
uc063osl.1,YIPF3
uc063osm.1,YIPF3
uc063osn.1,YIPF3
uc063oso.1,YIPF3
uc063osp.1,YIPF3
uc063osq.1,YIPF3
uc063osr.1,YIPF3
uc063oss.1,YIPF3
uc063ost.1,POLR1C
uc063osu.1,POLR1C
uc063osv.1,POLR1C
uc063osw.1,POLR1C
uc063osx.1,POLR1C
uc063osy.1,POLR1C
uc063osz.1,
uc063ota.1,XPO5
uc063otb.1,XPO5
uc063otc.1,XPO5
uc063otd.1,XPO5
uc063ote.1,XPO5
uc063otf.1,XPO5
uc063otg.1,XPO5
uc063oth.1,
uc063oti.1,XPO5
uc063otj.1,XPO5
uc063otk.1,XPO5
uc063otm.1,XPO5
uc063oto.1,POLH
uc063otp.1,POLH-AS1
uc063otq.1,GTPBP2
uc063otr.1,GTPBP2
uc063ots.1,GTPBP2
uc063ott.1,GTPBP2
uc063otu.1,GTPBP2
uc063otv.1,GTPBP2
uc063otw.1,GTPBP2
uc063otx.1,GTPBP2
uc063otz.1,MAD2L1BP
uc063oua.1,MRPS18A
uc063oub.1,
uc063ouf.1,VEGFA
uc063oug.1,VEGFA
uc063ouh.1,
uc063oui.1,VEGFA
uc063ouj.1,VEGFA
uc063ouk.1,VEGFA
uc063oul.1,VEGFA
uc063oum.1,VEGFA
uc063oun.1,VEGFA
uc063ouo.1,VEGFA
uc063oup.1,VEGFA
uc063ouq.1,VEGFA
uc063our.1,VEGFA
uc063ous.1,VEGFA
uc063out.1,VEGFA
uc063ouu.1,VEGFA
uc063ouv.1,VEGFA
uc063ouw.1,VEGFA
uc063oux.1,
uc063ouy.1,
uc063ouz.1,C6orf223
uc063ova.1,C6orf223
uc063ovc.1,
uc063ovd.1,TMEM63B
uc063ove.1,TMEM63B
uc063ovf.1,TMEM63B
uc063ovg.1,TMEM63B
uc063ovh.1,TMEM63B
uc063ovi.1,TMEM63B
uc063ovj.1,TMEM63B
uc063ovk.1,CAPN11
uc063ovl.1,CAPN11
uc063ovm.1,CAPN11
uc063ovn.1,CAPN11
uc063ovo.1,RN7SL811P
uc063ovr.1,SLC29A1
uc063ovt.1,SLC29A1
uc063ovu.1,SLC29A1
uc063ovv.1,SLC29A1
uc063ovw.1,HSP90AB1
uc063ovx.1,SLC35B2
uc063ovy.1,SLC35B2
uc063ovz.1,NFKBIE
uc063owa.1,NFKBIE
uc063owc.1,NFKBIE
uc063owd.1,
uc063owe.1,TCTE1
uc063owf.1,AARS2
uc063owg.1,SPATS1
uc063owh.1,SPATS1
uc063owi.1,
uc063owj.1,
uc063owk.1,SUPT3H
uc063owl.1,SUPT3H
uc063owm.1,SUPT3H
uc063own.1,RUNX2
uc063owo.1,RUNX2
uc063owp.1,RUNX2
uc063owq.1,RUNX2
uc063owr.1,RUNX2
uc063ows.1,RUNX2
uc063owt.1,
uc063owu.1,RUNX2
uc063owv.1,RUNX2-AS1
uc063owx.1,CLIC5
uc063owy.1,CLIC5
uc063owz.1,CLIC5
uc063oxa.1,CLIC5
uc063oxb.1,
uc063oxc.1,
uc063oxd.1,ENPP5
uc063oxe.1,RCAN2
uc063oxf.1,CYP39A1
uc063oxg.1,CYP39A1
uc063oxh.1,CYP39A1
uc063oxi.1,SLC25A27
uc063oxj.1,SLC25A27
uc063oxk.1,SLC25A27
uc003oyj.4,TDRD6
uc003oyo.5,ADGRF5
uc003oyq.5,ADGRF5
uc003oys.4,
uc003oyt.4,ADGRF1
uc003oyu.2,ADGRF1
uc003oyv.5,TNFRSF21
uc003oyw.4,CD2AP
uc003oyy.3,ADGRF2
uc003oyz.2,ADGRF4
uc003oza.1,ADGRF4
uc003ozb.3,ADGRF4
uc003ozc.4,OPN5
uc003ozd.4,OPN5
uc003ozg.5,MUT
uc003ozh.2,CENPQ
uc003ozi.4,GLYATL3
uc003ozk.5,RHAG
uc003ozl.4,CRISP2
uc003ozs.5,CRISP3
uc003ozw.3,CRISP1
uc003ozx.3,CRISP1
uc003pac.3,DEFB110
uc003paf.4,TFAP2D
uc003pag.4,TFAP2B
uc003pah.2,PKHD1
uc003pai.4,PKHD1
uc003paj.2,MIR206
uc003pak.1,IL17A
uc003pal.2,IL17F
uc003pam.2,IL17F
uc003pan.2,MCM3
uc003pao.4,PAQR8
uc003pap.5,EFHC1
uc003paq.4,TRAM2
uc003pat.3,TRAM2-AS1
uc003pax.4,TMEM14A
uc003pay.4,GSTA2
uc003paz.4,GSTA1
uc003pba.2,GSTA5
uc003pbb.4,GSTA3
uc003pbf.4,GSTA4
uc003pbh.3,ICK
uc003pbi.3,ICK
uc003pbp.4,GCM1
uc003pbr.3,ELOVL5
uc003pbs.2,ELOVL5
uc003pbu.4,ELOVL5
uc003pbw.3,GCLC
uc003pbx.5,GCLC
uc003pby.2,
uc003pbz.2,
uc003pca.2,
uc003pcb.4,KLHL31
uc003pcd.2,LRRC1
uc003pce.3,
uc003pcf.2,MLIP
uc003pcg.4,MLIP
uc003pch.4,MLIP
uc003pcj.3,TINAG
uc003pck.5,FAM83B
uc003pcl.5,HCRTR2
uc003pcm.1,GFRAL
uc003pcn.4,HMGCLL1
uc003pco.4,HMGCLL1
uc003pcp.4,HMGCLL1
uc003pcq.4,BMP5
uc003pcs.4,COL21A1
uc003pcu.2,COL21A1
uc003pcy.5,DST
uc003pdc.6,DST
uc003pdd.6,DST
uc003pdj.5,KIAA1586
uc003pdl.5,ZNF451
uc003pdm.3,ZNF451
uc003pdn.3,ZNF451
uc003pdq.2,ZNF451-AS1
uc003pdr.4,BAG2
uc003pds.5,RAB23
uc003pdt.5,RAB23
uc003pdv.3,PRIM2
uc003peb.5,LINC00680
uc003ped.5,LINC00680
uc003peg.3,KHDRBS2
uc003peh.4,LGSN
uc003pei.3,LGSN
uc003pel.5,PTP4A1
uc003peo.4,PHF3
uc003pep.2,PHF3
uc003peq.4,EYS
uc003pev.5,ADGRB3
uc003pez.4,LMBRD1
uc003pfa.4,LMBRD1
uc003pff.5,COL9A1
uc003pfg.5,COL9A1
uc003pfh.4,FAM135A
uc003pfi.4,FAM135A
uc003pfj.4,FAM135A
uc003pfo.2,FAM135A
uc010jze.3,TDRD6
uc010jzf.4,PLA2G7
uc010jzh.2,MEP1A
uc010jzo.3,MIR133B
uc010kab.4,BEND6
uc011dwf.3,ANKRD66
uc011dwh.2,MEP1A
uc011dwm.2,PTCHD4
uc011dwo.3,C6orf141
uc011dwp.3,DEFB114
uc011dwq.2,DEFB113
uc011dwr.3,DEFB110
uc011dws.2,DEFB112
uc011dwu.2,MCM3
uc011dwx.2,ELOVL5
uc011dxa.4,MLIP
uc011dxc.3,HMGCLL1
uc011dxd.3,HMGCLL1
uc011dxe.3,HMGCLL1
uc011dxh.5,COL21A1
uc011dxl.2,DST
uc011dxm.3,KIAA1586
uc011dxn.4,ZNF451
uc011dxu.1,EYS
uc011dxx.3,ADGRB3
uc021zae.2,PLA2G7
uc021zaf.1,RN7SKP116
uc021zag.1,RNU1-105P
uc021zah.1,RNU7-65P
uc021zai.3,CRISP3
uc021zaj.2,CRISP1
uc021zak.1,
uc021zau.3,GCLC
uc021zax.2,DST
uc021zay.3,DST
uc021zaz.3,DST
uc021zbg.2,
uc031sou.1,CRISP2
uc031sow.1,MIR5685
uc031soy.1,MLIP-IT1
uc032wyd.2,RN7SK
uc032wyd.2,
uc032wym.2,HCRTR2
uc032wza.2,PRIM2
uc032wzb.2,PRIM2
uc032wzc.1,MIR548U
uc032xam.2,COL19A1
uc063oxl.1,SLC25A27
uc063oxm.1,SLC25A27
uc063oxn.1,
uc063oxo.1,
uc063oxp.1,
uc063oxq.1,SLC25A27
uc063oxr.1,TDRD6
uc063oxs.1,ANKRD66
uc063oxt.1,
uc063oxu.1,ADGRF5
uc063oxv.1,ADGRF5
uc063oxw.1,ADGRF1
uc063oxx.1,ADGRF1
uc063oxy.1,ADGRF1
uc063oxz.1,ADGRF1
uc063oya.1,ADGRF1
uc063oyb.1,ADGRF1
uc063oyc.1,ADGRF1
uc063oyd.1,ADGRF1
uc063oye.1,ADGRF1
uc063oyf.1,ADGRF1
uc063oyg.1,ADGRF1
uc063oyh.1,
uc063oyi.1,
uc063oyj.1,CD2AP
uc063oyk.1,CD2AP
uc063oyl.1,CD2AP
uc063oym.1,CD2AP
uc063oyn.1,ADGRF2
uc063oyo.1,ADGRF2
uc063oyp.1,ADGRF2
uc063oyq.1,
uc063oyr.1,OPN5
uc063oys.1,OPN5
uc063oyt.1,OPN5
uc063oyu.1,PTCHD4
uc063oyv.1,GLYATL3
uc063oyw.1,C6orf141
uc063oyx.1,C6orf141
uc063oyy.1,C6orf141
uc063oyz.1,C6orf141
uc063oza.1,C6orf141
uc063ozb.1,C6orf141
uc063ozc.1,RHAG
uc063ozd.1,RHAG
uc063oze.1,CRISP2
uc063ozf.1,
uc063ozg.1,CRISP3
uc063ozh.1,CRISP3
uc063ozi.1,
uc063ozj.1,
uc063ozk.1,CRISP1
uc063ozl.1,DEFB133
uc063ozm.1,DEFB133
uc063ozn.1,
uc063ozo.1,
uc063ozp.1,
uc063ozq.1,
uc063ozr.1,TFAP2D
uc063ozs.1,TFAP2B
uc063ozt.1,TFAP2B
uc063ozu.1,
uc063ozv.1,
uc063ozw.1,
uc063ozx.1,RN7SL580P
uc063ozy.1,LINCMD1
uc063ozz.1,MCM3
uc063paa.1,MCM3
uc063pab.1,MCM3
uc063pac.1,MCM3
uc063pad.1,MCM3
uc063pae.1,PAQR8
uc063paf.1,PAQR8
uc063pag.1,EFHC1
uc063pai.1,EFHC1
uc063pak.1,TRAM2-AS1
uc063pal.1,TRAM2-AS1
uc063pam.1,TRAM2-AS1
uc063pan.1,GSTA1
uc063pao.1,GSTA1
uc063pap.1,GSTA5
uc063paq.1,GSTA5
uc063pat.1,GSTA3
uc063pau.1,GSTA3
uc063pav.1,GSTA4
uc063paw.1,GSTA4
uc063pax.1,GSTA4
uc063pay.1,GSTA4
uc063paz.1,GSTA4
uc063pba.1,FBXO9
uc063pbb.1,FBXO9
uc063pbc.1,FBXO9
uc063pbd.1,FBXO9
uc063pbe.1,FBXO9
uc063pbf.1,FBXO9
uc063pbg.1,FBXO9
uc063pbh.1,FBXO9
uc063pbi.1,FBXO9
uc063pbj.1,FBXO9
uc063pbk.1,FBXO9
uc063pbl.1,RN7SL244P
uc063pbm.1,FBXO9
uc063pbn.1,FBXO9
uc063pbo.1,
uc063pbp.1,RNU6-464P
uc063pbq.1,RNU1-136P
uc063pbr.1,ELOVL5
uc063pbs.1,ELOVL5
uc063pbt.1,ELOVL5
uc063pbu.1,
uc063pbv.1,RN7SKP256
uc063pbw.1,GCLC
uc063pbx.1,GCLC
uc063pby.1,GCLC
uc063pbz.1,
uc063pcb.1,GCLC
uc063pcc.1,GCLC
uc063pcf.1,GCLC
uc063pcg.1,
uc063pch.1,
uc063pci.1,
uc063pcj.1,
uc063pck.1,LINC01564
uc063pcl.1,KLHL31
uc063pcn.1,
uc063pco.1,
uc063pcp.1,LRRC1
uc063pcq.1,LRRC1
uc063pcr.1,
uc063pcs.1,LRRC1
uc063pct.1,MLIP
uc063pcu.1,
uc063pcv.1,MLIP-AS1
uc063pcw.1,MLIP-AS1
uc063pcx.1,MLIP-AS1
uc063pcy.1,MLIP
uc063pcz.1,MLIP
uc063pda.1,MLIP-AS1
uc063pdb.1,MLIP-AS1
uc063pdc.1,MLIP-AS1
uc063pdd.1,MLIP-AS1
uc063pde.1,MLIP-AS1
uc063pdf.1,MLIP-AS1
uc063pdg.1,MLIP-AS1
uc063pdh.1,MLIP-AS1
uc063pdi.1,MLIP-AS1
uc063pdj.1,MLIP-AS1
uc063pdk.1,MLIP
uc063pdl.1,MLIP
uc063pdm.1,MLIP
uc063pdn.1,MLIP
uc063pdo.1,MLIP
uc063pdp.1,MLIP
uc063pdq.1,TINAG
uc063pdr.1,TINAG
uc063pds.1,TINAG
uc063pdt.1,
uc063pdu.1,RNU6-1023P
uc063pdv.1,
uc063pdw.1,
uc063pdx.1,HMGCLL1
uc063pdy.1,HMGCLL1
uc063pea.1,COL21A1
uc063peb.1,COL21A1
uc063pec.1,COL21A1
uc063ped.1,COL21A1
uc063pee.1,COL21A1
uc063pef.1,COL21A1
uc063peg.1,COL21A1
uc063peh.1,COL21A1
uc063pei.1,COL21A1
uc063pej.1,
uc063pel.1,DST
uc063pem.1,DST
uc063pen.1,DST
uc063peo.1,DST
uc063pep.1,DST
uc063peq.1,DST
uc063per.1,DST
uc063pes.1,DST
uc063pet.1,DST
uc063peu.1,DST
uc063pev.1,DST
uc063pew.1,DST
uc063pex.1,DST
uc063pfa.1,DST
uc063pfb.1,DST
uc063pfc.1,DST
uc063pfd.1,DST
uc063pfe.1,DST
uc063pff.1,DST
uc063pfg.1,DST
uc063pfh.1,DST
uc063pfi.1,DST
uc063pfj.1,DST
uc063pfk.1,DST
uc063pfl.1,
uc063pfm.1,DST
uc063pfn.1,RNU6-626P
uc063pfo.1,BEND6
uc063pfp.1,BEND6
uc063pfq.1,BEND6
uc063pfr.1,KIAA1586
uc063pfs.1,ZNF451
uc063pft.1,ZNF451
uc063pfu.1,ZNF451
uc063pfv.1,ZNF451
uc063pfw.1,ZNF451
uc063pfx.1,ZNF451
uc063pfy.1,ZNF451
uc063pfz.1,ZNF451
uc063pga.1,ZNF451
uc063pgb.1,ZNF451
uc063pgc.1,ZNF451
uc063pgd.1,ZNF451
uc063pge.1,ZNF451-AS1
uc063pgf.1,ZNF451-AS1
uc063pgg.1,ZNF451-AS1
uc063pgh.1,ZNF451-AS1
uc063pgi.1,ZNF451-AS1
uc063pgj.1,ZNF451-AS1
uc063pgk.1,ZNF451-AS1
uc063pgl.1,ZNF451-AS1
uc063pgm.1,ZNF451-AS1
uc063pgn.1,ZNF451-AS1
uc063pgo.1,ZNF451-AS1
uc063pgp.1,ZNF451-AS1
uc063pgq.1,ZNF451
uc063pgr.1,ZNF451
uc063pgs.1,ZNF451-AS1
uc063pgt.1,ZNF451-AS1
uc063pgu.1,ZNF451-AS1
uc063pgv.1,ZNF451-AS1
uc063pgw.1,ZNF451-AS1
uc063pgx.1,ZNF451-AS1
uc063pgy.1,ZNF451-AS1
uc063pgz.1,ZNF451-AS1
uc063pha.1,PRIM2
uc063phb.1,PRIM2
uc063phc.1,
uc063phd.1,PRIM2
uc063phe.1,PRIM2
uc063phg.1,
uc063phh.1,
uc063phi.1,LINC00680
uc063phj.1,LINC00680
uc063phk.1,LINC00680
uc063phq.1,
uc063pht.1,KHDRBS2-OT
uc063phw.1,FKBP1C
uc063phx.1,LGSN
uc063phy.1,LGSN
uc063phz.1,PTP4A1
uc063pia.1,
uc063pic.1,PTP4A1
uc063pid.1,PTP4A1
uc063pie.1,PTP4A1
uc063pif.1,PHF3
uc063pig.1,PHF3
uc063pih.1,PHF3
uc063pii.1,PHF3
uc063pij.1,PHF3
uc063pik.1,PHF3
uc063pil.1,PHF3
uc063pim.1,PHF3
uc063pin.1,PHF3
uc063pio.1,EYS
uc063pir.1,EYS
uc063pis.1,PHF3
uc063pit.1,EYS
uc063piu.1,SCAT8
uc063piv.1,
uc063piw.1,EYS
uc063piy.1,EYS
uc063piz.1,EYS
uc063pja.1,EYS
uc063pjc.1,EYS
uc063pjd.1,EYS
uc063pje.1,RNU7-66P
uc063pjg.1,
uc063pjh.1,RNA5SP208
uc063pji.1,RNU6-280P
uc063pjj.1,
uc063pjk.1,
uc063pjl.1,
uc063pjm.1,LINC02549
uc063pjp.1,
uc063pjq.1,
uc063pjr.1,
uc063pjs.1,ADGRB3
uc063pju.1,ADGRB3
uc063pjv.1,ADGRB3
uc063pjx.1,LMBRD1
uc063pjy.1,COL19A1
uc063pjz.1,COL19A1
uc063pka.1,COL19A1
uc063pkb.1,COL19A1
uc063pkc.1,COL9A1
uc063pkd.1,COL9A1
uc063pke.1,
uc063pkf.1,COL9A1
uc063pkg.1,COL9A1
uc063pki.1,COL9A1
uc063pkj.1,COL9A1
uc063pkk.1,COL9A1
uc063pkl.1,
uc063pkm.1,
uc063pkn.1,FAM135A
uc063pko.1,FAM135A
uc063pkp.1,FAM135A
uc063pkq.1,FAM135A
uc063pkr.1,FAM135A
uc063pks.1,FAM135A
uc063pkt.1,FAM135A
uc063pku.1,FAM135A
uc063pkv.1,FAM135A
uc003pfq.2,SDHAF4
uc003pfr.5,SMAP1
uc003pfs.5,SMAP1
uc003pfv.4,B3GAT2
uc003pfx.2,OGFRL1
uc003pfy.1,MIR30A
uc003pfz.2,LINC00472
uc003pga.5,RIMS1
uc003pgb.5,RIMS1
uc003pgd.4,RIMS1
uc003pgj.5,KCNQ5
uc003pgk.4,KCNQ5
uc003pgm.5,KHDC1L
uc003pgn.5,KHDC1
uc003pgo.4,KHDC1
uc003pgp.2,
uc003pgq.4,
uc003pgs.3,DPPA5
uc003pgt.5,KHDC3L
uc003pgu.5,OOEP
uc003pgv.5,OOEP
uc003pgw.4,DDX43
uc003pgx.2,CGAS
uc003pgy.5,MTO1
uc003pgz.5,MTO1
uc003phb.5,MTO1
uc003phc.2,MTO1
uc003phi.3,EEF1A1
uc003phj.4,EEF1A1
uc003phn.5,SLC17A5
uc003pho.2,
uc003php.4,CD109
uc003phq.4,CD109
uc003phr.3,
uc003phv.3,COX7A2
uc003phw.3,TMEM30A
uc003phx.3,TMEM30A
uc003phy.2,FILIP1
uc003phz.4,FILIP1
uc003pia.4,FILIP1
uc003pib.2,FILIP1
uc003pic.3,SENP6
uc003pid.5,SENP6
uc003pie.5,SENP6
uc003pih.2,MYO6
uc003pii.2,MYO6
uc003pik.3,IMPG1
uc003pil.2,HTR1B
uc003pim.6,IRAK1BP1
uc003pin.3,IRAK1BP1
uc003pir.4,PHIP
uc003pis.4,HMGN3
uc003pit.4,HMGN3
uc003piv.3,HMGN3-AS1
uc003pix.4,LCA5
uc003piy.3,LCA5
uc003piz.2,SH3BGRL2
uc003pja.5,ELOVL4
uc003pjb.5,TTK
uc003pjc.3,TTK
uc003pjd.3,BCKDHB
uc003pje.3,BCKDHB
uc003pjf.3,TENT5A
uc003pjg.4,TENT5A
uc003pjh.2,TENT5A
uc003pji.4,LINC01526
uc003pjl.2,IBTK
uc003pjn.5,TPBG
uc003pjo.4,TPBG
uc003pjp.4,UBE3D
uc003pjq.4,UBE3D
uc003pjs.2,DOP1A
uc003pjt.4,DOP1A
uc003pju.3,PGM3
uc003pjw.4,PGM3
uc003pjx.5,RWDD2A
uc003pjy.4,ME1
uc003pjz.4,PRSS35
uc003pkc.4,SNAP91
uc003pkd.4,SNAP91
uc003pke.5,RIPPLY2
uc003pkf.4,CYB5R4
uc003pkg.5,MRAP2
uc003pkj.6,CEP162
uc003pkl.4,TBX18
uc003pkm.3,LINC02535
uc003pkn.4,NT5E
uc003pko.5,NT5E
uc003pkr.4,SNX14
uc003pks.4,SNX14
uc003pkt.4,SNX14
uc003pkv.4,SYNCRIP
uc003pky.4,SYNCRIP
uc003pla.3,SYNCRIP
uc003plb.5,SNHG5
uc003pld.5,SNHG5
uc003pli.4,HTR1E
uc003plj.3,CGA
uc003plk.4,ZNF292
uc003plm.5,ZNF292
uc010kao.5,SMAP1
uc010kap.5,SMAP1
uc010kaq.4,RIMS1
uc010kar.4,RIMS1
uc010kas.2,RIMS1
uc010kat.4,KCNQ5
uc010kav.4,MTO1
uc010kaw.2,MTO1
uc010kba.4,CD109
uc010kbd.3,
uc010kbp.4,CEP162
uc010kbq.3,TBX18
uc010kbr.3,NT5E
uc010kbs.2,SNHG5
uc011dya.3,MIR30C2
uc011dyc.3,RIMS1
uc011dyd.3,RIMS1
uc011dyg.3,RIMS1
uc011dyh.3,KCNQ5
uc011dyj.3,KCNQ5
uc011dyl.2,
uc011dyu.2,IBTK
uc011dyv.2,IBTK
uc011dyw.2,IBTK
uc011dyy.3,DOP1A
uc011dyz.3,PGM3
uc011dzg.3,SNX14
uc021zbr.1,MIR4282
uc021zbt.2,EEF1A1
uc021zbu.2,EEF1A1
uc021zbz.2,HMGN3
uc021zca.1,
uc021zcd.2,PGM3
uc021zci.2,CGA
uc031spa.1,
uc031spb.1,KCNQ5-AS1
uc032xbe.1,MIR4463
uc032xbg.2,IMPG1
uc032xbm.2,MEI4
uc032xck.2,RIPPLY2
uc063pkw.1,FAM135A
uc063pkx.1,RNU7-48P
uc063pky.1,FAM135A
uc063pkz.1,FAM135A
uc063pla.1,SDHAF4
uc063plb.1,
uc063plc.1,SMAP1
uc063pld.1,SMAP1
uc063ple.1,B3GAT2
uc063plf.1,RNU6-411P
uc063plg.1,
uc063plh.1,
uc063pli.1,
uc063plj.1,
uc063plk.1,
uc063pll.1,
uc063plm.1,
uc063pln.1,
uc063plo.1,OGFRL1
uc063plp.1,
uc063plq.1,
uc063plr.1,
uc063pls.1,
uc063plt.1,
uc063plu.1,
uc063plv.1,
uc063plw.1,
uc063plx.1,
uc063ply.1,
uc063plz.1,
uc063pma.1,
uc063pmb.1,
uc063pmc.1,
uc063pmd.1,
uc063pme.1,
uc063pmf.1,
uc063pmg.1,
uc063pmh.1,LINC00472
uc063pmi.1,LINC00472
uc063pmj.1,
uc063pmk.1,
uc063pml.1,LINC00472
uc063pmm.1,LINC00472
uc063pmn.1,LINC00472
uc063pmo.1,LINC01626
uc063pmr.1,RNU4-66P
uc063pms.1,RIMS1
uc063pmt.1,RIMS1
uc063pmu.1,RIMS1
uc063pmv.1,RIMS1
uc063pmw.1,RIMS1
uc063pmx.1,RIMS1
uc063pmy.1,RIMS1
uc063pmz.1,RIMS1
uc063pna.1,RIMS1
uc063pnb.1,RIMS1
uc063pnc.1,RIMS1
uc063pne.1,KCNQ5
uc063pnf.1,KCNQ5
uc063png.1,KCNQ5
uc063pnh.1,KCNQ5
uc063pni.1,KCNQ5
uc063pnj.1,KCNQ5-IT1
uc063pnk.1,KCNQ5
uc063pnl.1,KCNQ5
uc063pnm.1,KCNQ5
uc063pno.1,KHDC1L
uc063pnp.1,KHDC1
uc063pnq.1,KHDC1
uc063pnr.1,KHDC1
uc063pnt.1,
uc063pnu.1,KHDC1
uc063pnv.1,KHDC1
uc063pnw.1,OOEP
uc063pnx.1,OOEP-AS1
uc063pny.1,DDX43
uc063pnz.1,DDX43
uc063poa.1,CGAS
uc063pob.1,CGAS
uc063poc.1,MTO1
uc063pod.1,MTO1
uc063poe.1,MTO1
uc063pof.1,MTO1
uc063pog.1,MTO1
uc063poh.1,MTO1
uc063poi.1,RNU6-975P
uc063poj.1,MTO1
uc063pok.1,MTO1
uc063pom.1,MTO1
uc063pon.1,MTO1
uc063poo.1,MTO1
uc063pop.1,MTO1
uc063poq.1,MTO1
uc063por.1,RN7SL827P
uc063pos.1,
uc063pot.1,EEF1A1
uc063pou.1,EEF1A1
uc063pov.1,EEF1A1
uc063pow.1,EEF1A1
uc063pox.1,EEF1A1
uc063poy.1,EEF1A1
uc063poz.1,EEF1A1
uc063ppa.1,
uc063ppb.1,
uc063ppc.1,SLC17A5
uc063ppd.1,CD109
uc063ppe.1,
uc063ppf.1,
uc063ppg.1,
uc063pph.1,
uc063ppi.1,
uc063ppk.1,COL12A1
uc063ppl.1,COL12A1
uc063ppm.1,COL12A1
uc063ppn.1,COL12A1
uc063ppo.1,COL12A1
uc063ppp.1,COL12A1
uc063ppq.1,COL12A1
uc063ppr.1,COL12A1
uc063pps.1,COL12A1
uc063ppt.1,COL12A1
uc063ppu.1,COL12A1
uc063ppv.1,COX7A2
uc063ppw.1,COX7A2
uc063ppx.1,COX7A2
uc063ppy.1,COX7A2
uc063ppz.1,COX7A2
uc063pqa.1,COX7A2
uc063pqb.1,COX7A2
uc063pqc.1,TMEM30A
uc063pqd.1,TMEM30A
uc063pqe.1,
uc063pqf.1,
uc063pqg.1,
uc063pqh.1,
uc063pqi.1,
uc063pqj.1,
uc063pqk.1,
uc063pql.1,
uc063pqm.1,
uc063pqn.1,
uc063pqo.1,
uc063pqp.1,
uc063pqq.1,RNU1-34P
uc063pqr.1,RNU6-1338P
uc063pqs.1,SENP6
uc063pqt.1,SENP6
uc063pqu.1,SENP6
uc063pqv.1,SENP6
uc063pqw.1,RNU6-1016P
uc063pqx.1,SENP6
uc063pqy.1,SENP6
uc063pqz.1,RN7SKP163
uc063pra.1,SENP6
uc063prb.1,SENP6
uc063prc.1,SENP6
uc063prd.1,MYO6
uc063pre.1,MYO6
uc063prf.1,RNU6-155P
uc063prg.1,MYO6
uc063prh.1,MYO6
uc063pri.1,RNA5SP209
uc063prj.1,MYO6
uc063prk.1,MYO6
uc063prl.1,IMPG1
uc063prm.1,
uc063prn.1,IMPG1
uc063pro.1,RNU6-248P
uc063prp.1,RNU6-261P
uc063prq.1,LINC02540
uc063prr.1,RNU6-84P
uc063prs.1,
uc063prt.1,
uc063pru.1,
uc063prv.1,
uc063prw.1,IRAK1BP1
uc063prx.1,IRAK1BP1
uc063prz.1,PHIP
uc063psa.1,
uc063psb.1,LCA5
uc063psc.1,
uc063psd.1,
uc063pse.1,LINC01621
uc063psg.1,
uc063psi.1,TTK
uc063psj.1,TTK
uc063psk.1,TTK
uc063psl.1,TTK
uc063psm.1,TTK
uc063psn.1,TTK
uc063pso.1,TTK
uc063psp.1,TTK
uc063psq.1,TTK
uc063psr.1,BCKDHB
uc063pss.1,BCKDHB
uc063pst.1,BCKDHB
uc063psu.1,BCKDHB
uc063psv.1,
uc063psw.1,
uc063psx.1,
uc063psy.1,
uc063psz.1,
uc063pta.1,
uc063ptb.1,TENT5A
uc063ptc.1,
uc063ptd.1,
uc063pte.1,
uc063ptf.1,RNA5SP210
uc063ptg.1,
uc063pth.1,TENT5A
uc063pti.1,
uc063ptj.1,LINC02542
uc063ptl.1,
uc063ptm.1,IBTK
uc063ptn.1,IBTK
uc063pto.1,IBTK
